origin,dest,op_unique_carrier,flights_2024
FWA,SFB,G4,4
FWA,SRQ,G4,2
GCC,DEN,OO,9
GCK,DFW,OO,10
GEG,ATL,DL,6
GEG,AZA,G4,2
GEG,BOI,OO,5
GEG,DEN,UA,10
GEG,DEN,WN,11
GEG,DFW,AA,15
GEG,LAS,G4,2
GEG,LAS,WN,6
GEG,LAX,AS,6
GEG,LAX,OO,5
GEG,MSP,DL,11
GEG,OAK,WN,10
GEG,ORD,UA,5
GEG,PHX,AA,12
GEG,PHX,WN,6
GEG,SAN,AS,6
GEG,SEA,AS,30
GEG,SEA,DL,10
GEG,SEA,OO,26
GEG,SFO,OO,10
GEG,SJC,WN,5
GEG,SLC,DL,22
GEG,SLC,OO,4
GEG,SMF,WN,11
GFK,AZA,G4,2
GFK,LAS,G4,2
GFK,MSP,9E,16
GFK,MSP,OO,1
GFK,SFB,G4,2
GGG,DFW,OO,10
GJT,DEN,OO,10
GJT,DEN,UA,5
GJT,DFW,MQ,12
GJT,LAS,G4,2
GJT,PHX,OO,15
GNV,ATL,DL,22
GNV,CLT,OH,6
GNV,DFW,MQ,6
GNV,MIA,MQ,6
GPT,ATL,9E,10
GPT,ATL,DL,7
GPT,CLT,OH,10
GPT,DFW,OH,8
GPT,DFW,OO,5
GRB,ATL,DL,6
GRB,DTW,9E,12
GRB,MCO,F9,1
GRB,MSP,9E,12
GRB,MSP,OO,5
GRB,ORD,MQ,10
GRB,ORD,OO,10
GRI,AZA,G4,3
GRI,DFW,OO,10
GRI,LAS,G4,2
GRK,DFW,MQ,18
GRK,DFW,OO,9
GRR,ATL,DL,18
GRR,AUS,G4,2
GRR,AZA,G4,6
GRR,BNA,G4,2
GRR,BOS,G4,2
GRR,BWI,WN,5
GRR,CLT,AA,18
GRR,DCA,OH,11
GRR,DEN,F9,1
GRR,DEN,UA,10
GRR,DEN,WN,5
GRR,DFW,AA,15
GRR,DTW,9E,12
GRR,DTW,DL,6
GRR,DTW,OO,4
GRR,EWR,YX,10
GRR,FLL,G4,4
GRR,IAH,UA,5
GRR,LAS,G4,3
GRR,LGA,9E,6
GRR,LGA,YX,4
GRR,MCO,F9,9
GRR,MDW,WN,15
GRR,MIA,MQ,6
GRR,MSP,DL,8
GRR,MSP,OO,11
GRR,ORD,MQ,10
GRR,ORD,OO,15
GRR,ORD,UA,5
GRR,ORD,YX,10
GRR,PGD,G4,8
GRR,PHL,OH,6
GRR,PHX,AA,6
GRR,PIE,G4,7
GRR,RSW,F9,5
GRR,SFB,G4,7
GRR,SRQ,G4,4
GRR,TPA,F9,3
GRR,VPS,G4,2
GSO,ATL,9E,2
GSO,ATL,DL,29
GSO,CLT,MQ,12
GSO,CLT,OH,20
GSO,DCA,OH,10
GSO,DEN,OO,5
GSO,DFW,AA,12
GSO,EWR,YX,10
GSO,LGA,9E,10
GSO,LGA,YX,9
GSO,MIA,MQ,6
GSO,ORD,MQ,6
GSO,ORD,OO,10
GSO,PIE,G4,2
GSP,ATL,DL,29
GSP,ATL,WN,15
GSP,BWI,WN,5
GSP,CLT,AA,2
GSP,CLT,MQ,6
GSP,CLT,OH,35
GSP,DCA,OH,3
GSP,DCA,YX,10
GSP,DEN,OO,5
GSP,DFW,AA,12
GSP,DFW,OH,4
GSP,EWR,YX,9
GSP,FLL,G4,2
GSP,IAH,UA,5
GSP,LGA,9E,6
GSP,LGA,YX,4
GSP,MIA,MQ,6
GSP,ORD,MQ,6
GSP,ORD,OO,1
GSP,ORD,YX,9
GSP,PHL,OH,10
GSP,PIE,G4,2
GSP,SFB,G4,1
GTF,AZA,G4,1
GTF,DEN,OO,10
GTF,LAS,G4,2
GTF,MSP,OO,5
GTF,SLC,OO,11
GTR,ATL,9E,12
GUC,DEN,OO,10
GUC,DFW,AA,12
GUM,HNL,UA,5
GUM,SPN,UA,5
HDN,ATL,DL,6
HDN,DEN,UA,15
HDN,DEN,WN,15
HDN,DFW,AA,12
HDN,EWR,UA,3
HDN,IAH,UA,5
HDN,LAX,OO,5
HDN,MSP,DL,1
HDN,ORD,MQ,1
HDN,ORD,UA,5
HDN,SAN,OO,1
HGR,PIE,G4,1
HGR,SFB,G4,2
HHH,CLT,MQ,12
HIB,MSP,OO,7
HLN,DEN,OO,10
HLN,SEA,OO,5
HLN,SLC,OO,14
HNL,ANC,AS,6
HNL,ATL,DL,6
HNL,AUS,HA,2
HNL,BOS,HA,3
HNL,DEN,UA,15
HNL,DFW,AA,12
HNL,DTW,DL,6
HNL,EWR,UA,5
HNL,GUM,UA,5
HNL,IAD,UA,5
HNL,IAH,UA,5
HNL,ITO,HA,80
HNL,ITO,WN,25
HNL,JFK,DL,6
HNL,JFK,HA,6
HNL,KOA,HA,104
HNL,KOA,WN,30
HNL,LAS,HA,18
HNL,LAS,WN,5
HNL,LAX,AA,24
HNL,LAX,AS,6
HNL,LAX,DL,18
HNL,LAX,HA,18
HNL,LAX,UA,20
HNL,LAX,WN,5
HNL,LGB,HA,6
HNL,LGB,WN,5
HNL,LIH,HA,106
HNL,LIH,WN,30
HNL,MSP,DL,6
HNL,OAK,HA,6
HNL,OAK,WN,10
HNL,OGG,HA,133
HNL,OGG,WN,55
HNL,ONT,HA,7
HNL,ORD,UA,5
HNL,PAE,AS,6
HNL,PDX,AS,6
HNL,PDX,HA,6
HNL,PHX,AA,12
HNL,PHX,HA,6
HNL,PHX,WN,5
HNL,PPG,HA,3
HNL,SAN,AS,6
HNL,SAN,HA,6
HNL,SAN,WN,10
HNL,SEA,AS,30
HNL,SEA,DL,12
HNL,SEA,HA,6
HNL,SFO,AS,6
HNL,SFO,HA,9
HNL,SFO,UA,25
HNL,SJC,AS,6
HNL,SJC,HA,5
HNL,SJC,WN,10
HNL,SLC,DL,6
HNL,SMF,HA,6
HNL,SMF,WN,5
HOU,ABQ,WN,15
HOU,ATL,DL,19
HOU,ATL,WN,30
HOU,AUS,WN,25
HOU,AVL,G4,2
HOU,AZA,G4,1
HOU,BHM,WN,10
HOU,BNA,WN,25
HOU,BUR,WN,5
HOU,BWI,WN,20
HOU,CHS,WN,1
HOU,CMH,WN,5
HOU,COS,WN,1
HOU,CRP,WN,20
HOU,DAL,WN,58
HOU,DCA,WN,15
HOU,DEN,F9,6
HOU,DEN,WN,40
HOU,DFW,MQ,28
HOU,DFW,OO,3
HOU,DSM,G4,1
HOU,ECP,WN,5
HOU,ELP,WN,15
HOU,FLL,WN,15
HOU,HRL,WN,21
HOU,IND,WN,5
HOU,JAN,WN,15
HOU,JAX,WN,5
HOU,LAS,WN,30
HOU,LAX,WN,20
HOU,LBB,WN,1
HOU,LGA,WN,15
HOU,LGB,WN,10
HOU,MAF,WN,15
HOU,MCI,WN,15
HOU,MCO,F9,2
HOU,MCO,WN,30
HOU,MDW,WN,25
HOU,MEM,WN,10
HOU,MIA,WN,15
HOU,MSY,WN,35
HOU,OAK,WN,10
HOU,OKC,WN,20
HOU,OMA,WN,5
HOU,ONT,WN,5
HOU,PHX,WN,30
HOU,PIT,WN,5
HOU,PNS,WN,5
HOU,PVU,G4,2
HOU,RDU,WN,5
HOU,RSW,WN,1
HOU,SAN,WN,11
HOU,SAT,WN,25
HOU,SAV,WN,5
HOU,SDF,WN,5
HOU,SJC,WN,5
HOU,SLC,WN,5
HOU,SMF,WN,5
HOU,SRQ,WN,5
HOU,STL,WN,21
HOU,TPA,WN,15
HOU,TUL,WN,6
HOU,TUS,WN,5
HOU,TYS,G4,2
HOU,VPS,WN,5
HPN,ATL,9E,7
HPN,ATL,DL,12
HPN,CLT,OH,20
HPN,DCA,OH,20
HPN,DTW,9E,2
HPN,DTW,OO,4
HPN,DTW,YX,3
HPN,FLL,B6,18
HPN,MCO,B6,18
HPN,MCO,DL,6
HPN,MIA,MQ,6
HPN,ORD,MQ,16
HPN,PBI,B6,34
HPN,PBI,DL,6
HPN,RSW,B6,6
HPN,TPA,B6,6
HRL,AUS,WN,9
HRL,DAL,WN,1
HRL,DFW,MQ,22
HRL,HOU,WN,21
HRL,IAH,OO,5
HRL,MSP,DL,6
HSV,ATL,9E,20
HSV,ATL,DL,8
HSV,CLT,OH,15
HSV,DCA,OH,12
HSV,DEN,OO,10
HSV,DFW,MQ,26
HSV,MIA,MQ,1
HSV,ORD,OO,5
HTS,PIE,G4,2
HTS,SFB,G4,4
HYS,DEN,OO,4
HYS,SLN,OO,5
IAD,ATL,DL,25
IAD,ATL,UA,10
IAD,ATL,WN,5
IAD,AUS,G4,2
IAD,AUS,MQ,5
IAD,AUS,UA,10
IAD,BDL,UA,5
IAD,BNA,G4,2
IAD,BNA,UA,9
IAD,BOS,UA,20
IAD,BTV,UA,10
IAD,CHS,YX,10
IAD,CLE,UA,5
IAD,CLT,OH,17
IAD,CLT,YX,5
IAD,CMH,YX,15
IAD,CVG,YX,11
IAD,DEN,UA,35
IAD,DEN,WN,10
IAD,DFW,AA,12
IAD,DFW,UA,10
IAD,DTW,9E,5
IAD,DTW,OO,10
IAD,DTW,YX,9
IAD,EWR,UA,5
IAD,EWR,YX,10
IAD,EYW,UA,5
IAD,FLL,UA,15
IAD,HNL,UA,5
IAD,IAH,UA,19
IAD,IND,YX,14
IAD,JAX,G4,2
IAD,JAX,UA,5
IAD,JAX,YX,5
IAD,JFK,9E,5
IAD,JST,OO,5
IAD,LAS,UA,10
IAD,LAX,AS,5
IAD,LAX,UA,30
IAD,LGA,YX,20
IAD,MCO,UA,25
IAD,MDW,WN,10
IAD,MIA,UA,10
IAD,MSP,9E,1
IAD,MSP,OO,9
IAD,MSY,UA,5
IAD,ORD,UA,20
IAD,ORF,UA,5
IAD,PBI,UA,5
IAD,PDX,UA,3
IAD,PHX,UA,10
IAD,PIT,YX,5
IAD,PVD,YX,5
IAD,PWM,YX,10
IAD,RDU,UA,11
IAD,ROC,YX,5
IAD,RSW,UA,10
IAD,SAN,AS,6
IAD,SAN,UA,15
IAD,SAT,UA,10
IAD,SAV,YX,5
IAD,SDF,YX,5
IAD,SEA,AS,12
IAD,SEA,DL,6
IAD,SEA,UA,10
IAD,SFO,AS,6
IAD,SFO,UA,25
IAD,SJU,UA,10
IAD,SLC,DL,6
IAD,SMF,UA,2
IAD,SRQ,G4,2
IAD,SRQ,UA,5
IAD,STT,UA,5
IAD,SYR,YX,5
IAD,TPA,UA,15
IAG,PGD,G4,6
IAG,PIE,G4,3
IAG,SFB,G4,2
IAH,ABQ,OO,5
IAH,ABQ,UA,5
IAH,AMA,OO,5
IAH,ASE,OO,20
IAH,ATL,DL,30
IAH,ATL,F9,3
IAH,ATL,NK,11
IAH,ATL,UA,5
IAH,AUS,UA,24
IAH,BNA,OO,15
IAH,BNA,WN,15
IAH,BOS,B6,6
IAH,BOS,UA,19
IAH,BTR,OO,5
IAH,BWI,NK,6
IAH,BWI,UA,5
IAH,BZN,UA,5
IAH,CHS,UA,5
IAH,CLE,UA,14
IAH,CLT,AA,21
IAH,CLT,UA,5
IAH,CMH,UA,10
IAH,COS,OO,5
IAH,CVG,UA,10
IAH,DAL,WN,23
IAH,DCA,UA,20
IAH,DEN,F9,6
IAH,DEN,UA,48
IAH,DEN,WN,16
IAH,DFW,AA,34
IAH,DFW,MQ,17
IAH,DFW,UA,10
IAH,DTW,DL,18
IAH,DTW,NK,6
IAH,DTW,UA,5
IAH,EGE,UA,10
IAH,EWR,NK,6
IAH,EWR,UA,45
IAH,EYW,UA,5
IAH,FLL,NK,17
IAH,FLL,UA,30
IAH,GRR,UA,5
IAH,GSP,UA,5
IAH,HDN,UA,5
IAH,HNL,UA,5
IAH,HRL,OO,5
IAH,IAD,UA,19
IAH,ICT,OO,4
IAH,IND,UA,10
IAH,JAC,UA,5
IAH,JAX,UA,10
IAH,JFK,B6,6
IAH,LAS,F9,1
IAH,LAS,NK,12
IAH,LAS,UA,34
IAH,LAS,WN,15
IAH,LAX,DL,10
IAH,LAX,NK,12
IAH,LAX,OO,5
IAH,LAX,UA,45
IAH,LGA,DL,16
IAH,LGA,NK,6
IAH,LGA,UA,10
IAH,MAF,OO,19
IAH,MAF,UA,1
IAH,MCI,UA,9
IAH,MCO,F9,9
IAH,MCO,NK,17
IAH,MCO,UA,35
IAH,MCO,WN,5
IAH,MDW,WN,15
IAH,MEI,OO,5
IAH,MEM,UA,5
IAH,MFE,UA,5
IAH,MIA,AA,24
IAH,MIA,NK,6
IAH,MIA,UA,20
IAH,MSP,DL,13
IAH,MSP,UA,5
IAH,MSY,NK,6
IAH,MSY,UA,20
IAH,MTJ,OO,5
IAH,OKC,OO,5
IAH,OMA,OO,5
IAH,OMA,UA,5
IAH,ORD,AA,6
IAH,ORD,MQ,5
IAH,ORD,NK,6
IAH,ORD,UA,55
IAH,ORF,UA,5
IAH,PBI,UA,10
IAH,PDX,UA,10
IAH,PHL,AA,6
IAH,PHL,NK,6
IAH,PHL,UA,10
IAH,PHX,F9,4
IAH,PHX,MQ,6
IAH,PHX,OO,5
IAH,PHX,UA,20
IAH,PIB,OO,8
IAH,PIT,UA,10
IAH,PNS,UA,5
IAH,PSP,UA,5
IAH,RDU,UA,10
IAH,RIC,UA,5
IAH,RNO,UA,5
IAH,RSW,UA,15
IAH,SAN,UA,25
IAH,SAT,UA,20
IAH,SEA,AS,12
IAH,SEA,UA,15
IAH,SFO,UA,45
IAH,SJU,UA,11
IAH,SLC,DL,16
IAH,SLC,OO,5
IAH,SLC,UA,15
IAH,SMF,UA,5
IAH,SNA,UA,15
IAH,STL,UA,5
IAH,TPA,NK,6
IAH,TPA,UA,20
IAH,TUS,OO,5
IAH,TUS,UA,5
IAH,VCT,OO,9
IAH,XNA,OO,14
ICT,ATL,9E,9
ICT,ATL,DL,7
ICT,AZA,G4,3
ICT,DEN,OO,1
ICT,DEN,WN,10
ICT,DFW,AA,12
ICT,DFW,MQ,16
ICT,DFW,OO,5
ICT,IAH,OO,4
ICT,LAS,G4,2
ICT,LAS,WN,5
ICT,MIA,MQ,1
ICT,MSP,OO,4
ICT,ORD,MQ,11
ICT,ORD,OO,10
ICT,PHX,OO,5
ICT,PHX,WN,1
ICT,SFB,G4,1
ICT,STL,WN,10
IDA,AZA,G4,5
IDA,DEN,OO,15
IDA,DFW,OO,5
IDA,LAS,G4,2
IDA,PDX,G4,2
IDA,PHX,OO,5
IDA,SLC,OO,14
IDA,SNA,G4,2
ILM,ATL,9E,10
ILM,ATL,DL,8
ILM,CLT,AA,26
ILM,CLT,OH,10
ILM,DCA,OH,10
ILM,DFW,MQ,6
ILM,LGA,9E,6
ILM,LGA,YX,9
IMT,DTW,OO,4
IMT,MSP,OO,5
IND,ATL,DL,29
IND,ATL,WN,15
IND,AUS,MQ,12
IND,AUS,WN,6
IND,BOS,YX,17
IND,BWI,WN,15
IND,CLT,AA,28
IND,DAL,WN,10
IND,DCA,OH,5
IND,DCA,YX,15
IND,DEN,F9,3
IND,DEN,UA,10
IND,DEN,WN,25
IND,DFW,AA,26
IND,DTW,9E,11
IND,DTW,DL,6
IND,EWR,NK,6
IND,EWR,YX,20
IND,EYW,G4,2
IND,FLL,G4,4
IND,FLL,NK,6
IND,FLL,WN,5
IND,HOU,WN,5
IND,IAD,YX,14
IND,IAH,UA,10
IND,JAX,G4,2
IND,JFK,9E,6
IND,JFK,YX,9
IND,LAS,G4,2
IND,LAS,NK,5
IND,LAS,WN,15
IND,LAX,AA,6
IND,LAX,DL,3
IND,LAX,G4,2
IND,LGA,9E,11
IND,LGA,YX,9
IND,MCI,WN,9
IND,MCO,F9,6
IND,MCO,NK,6
IND,MCO,WN,20
IND,MIA,AA,6
IND,MIA,MQ,5
IND,MSP,DL,13
IND,MSP,OO,7
IND,ORD,AA,5
IND,ORD,MQ,14
IND,ORD,OO,5
IND,ORD,UA,1
IND,ORD,YX,24
IND,PGD,G4,6
IND,PHL,YX,15
IND,PHX,AA,11
IND,PHX,WN,10
IND,PIE,G4,5
IND,RSW,NK,6
IND,RSW,WN,11
IND,SEA,AS,6
IND,SFB,G4,4
IND,SFO,UA,5
IND,SRQ,G4,5
IND,SRQ,WN,1
IND,TPA,NK,12
IND,TPA,WN,11
INL,MSP,OO,7
ISP,BWI,WN,24
ISP,FLL,F9,5
ISP,FLL,WN,1
ISP,MCO,F9,15
ISP,MCO,WN,11
ISP,PBI,F9,12
ISP,PBI,WN,10
ISP,RSW,F9,6
ISP,TPA,F9,6
ISP,TPA,WN,5
ITH,JFK,9E,12
ITO,HNL,HA,80
ITO,HNL,WN,25
ITO,OGG,HA,12
JAC,ATL,DL,6
JAC,DEN,OO,5
JAC,DEN,UA,15
JAC,DFW,AA,12
JAC,EWR,UA,5
JAC,IAH,UA,5
JAC,LAX,OO,15
JAC,MSP,DL,1
JAC,ORD,AA,6
JAC,ORD,UA,5
JAC,SEA,OO,3
JAC,SFO,AS,6
JAC,SFO,UA,5
JAC,SLC,DL,17
JAN,ATL,9E,9
JAN,ATL,DL,16
JAN,ATL,WN,15
JAN,BWI,WN,5
JAN,CLT,OH,5
JAN,DFW,MQ,17
JAN,DFW,OH,5
JAN,DFW,OO,7
JAN,HOU,WN,15
JAX,ATL,DL,50
JAX,ATL,WN,15
JAX,AUS,MQ,6
JAX,BNA,G4,2
JAX,BNA,WN,15
JAX,BOS,B6,8
JAX,BOS,DL,11
JAX,BWI,WN,21
JAX,CLT,AA,37
JAX,CVG,G4,3
JAX,DCA,AA,11
JAX,DCA,MQ,6
JAX,DCA,OH,5
JAX,DEN,F9,2
JAX,DEN,UA,10
JAX,DEN,WN,5
JAX,DFW,AA,28
JAX,DTW,DL,6
JAX,EWR,UA,15
JAX,EWR,YX,5
JAX,FLL,B6,11
JAX,FNT,G4,2
JAX,HOU,WN,5
JAX,IAD,G4,2
JAX,IAD,UA,5
JAX,IAD,YX,5
JAX,IAH,UA,10
JAX,IND,G4,2
JAX,JFK,9E,11
JAX,JFK,B6,13
JAX,JFK,DL,6
JAX,LGA,9E,7
JAX,LGA,B6,4
JAX,LGA,DL,6
JAX,MDW,WN,5
JAX,MIA,AA,6
JAX,MIA,MQ,30
JAX,MSP,DL,6
JAX,ORD,AA,6
JAX,ORD,MQ,1
JAX,ORD,UA,14
JAX,ORD,YX,5
JAX,PHL,AA,11
JAX,PHL,F9,6
JAX,PHL,OH,5
JAX,PHX,AA,6
JAX,PIT,G4,2
JAX,SJU,F9,6
JAX,STL,WN,5
JFK,ATL,B6,15
JFK,ATL,DL,36
JFK,AUS,AA,17
JFK,AUS,B6,6
JFK,AUS,DL,12
JFK,BGR,9E,6
JFK,BNA,9E,10
JFK,BNA,B6,6
JFK,BNA,YX,11
JFK,BOS,B6,47
JFK,BOS,DL,12
JFK,BOS,YX,5
JFK,BQN,B6,12
JFK,BTV,9E,11
JFK,BTV,B6,6
JFK,BUF,9E,10
JFK,BUF,B6,15
JFK,BUR,B6,6
JFK,BWI,9E,7
JFK,BZN,B6,1
JFK,CHS,9E,10
JFK,CHS,B6,6
JFK,CLE,9E,9
JFK,CLT,9E,16
JFK,CLT,AA,28
JFK,CMH,YX,11
JFK,CVG,9E,11
JFK,CVG,YX,5
JFK,DCA,B6,6
JFK,DCA,YX,25
JFK,DEN,B6,6
JFK,DEN,DL,12
JFK,DFW,AA,18
JFK,DFW,DL,11
JFK,DTW,9E,18
JFK,DTW,B6,9
JFK,EGE,AA,6
JFK,FLL,B6,43
JFK,FLL,DL,26
JFK,HNL,DL,6
JFK,HNL,HA,6
JFK,IAD,9E,5
JFK,IAH,B6,6
JFK,IND,9E,6
JFK,IND,YX,9
JFK,ITH,9E,12
JFK,JAX,9E,11
JFK,JAX,B6,12
JFK,JAX,DL,6
JFK,LAS,B6,12
JFK,LAS,DL,30
JFK,LAX,AA,53
JFK,LAX,B6,48
JFK,LAX,DL,41
JFK,MCI,9E,6
JFK,MCI,B6,6
JFK,MCO,B6,49
JFK,MCO,DL,32
JFK,MIA,AA,53
JFK,MIA,B6,15
JFK,MIA,DL,30
JFK,MKE,B6,6
JFK,MKE,YX,5
JFK,MSP,DL,18
JFK,MSY,B6,6
JFK,MSY,DL,8
JFK,ONT,B6,6
JFK,ORD,AA,12
JFK,ORD,B6,6
JFK,ORD,YX,14
JFK,ORF,YX,2
JFK,PBI,B6,30
JFK,PBI,DL,12
JFK,PDX,AS,6
JFK,PDX,DL,6
JFK,PHX,AA,17
JFK,PHX,B6,6
JFK,PHX,DL,14
JFK,PIT,9E,6
JFK,PIT,YX,10
JFK,PSE,B6,6
JFK,PSP,AS,6
JFK,PSP,B6,3
JFK,RDU,9E,18
JFK,RDU,AA,6
JFK,RDU,B6,12
JFK,RDU,YX,6
JFK,RIC,9E,8
JFK,RNO,B6,3
JFK,ROC,9E,11
JFK,ROC,B6,15
JFK,RSW,B6,14
JFK,RSW,DL,9
JFK,SAN,AS,12
JFK,SAN,B6,12
JFK,SAN,DL,12
JFK,SAT,B6,6
JFK,SAT,DL,6
JFK,SAV,9E,12
JFK,SAV,B6,6
JFK,SEA,AS,24
JFK,SEA,B6,6
JFK,SEA,DL,19
JFK,SFO,AA,23
JFK,SFO,AS,24
JFK,SFO,B6,23
JFK,SFO,DL,25
JFK,SJU,B6,39
JFK,SJU,DL,24
JFK,SLC,B6,12
JFK,SLC,DL,30
JFK,SMF,B6,6
JFK,SNA,AA,6
JFK,SRQ,B6,6
JFK,STT,AA,6
JFK,STT,DL,6
JFK,SYR,9E,11
JFK,SYR,B6,12
JFK,TPA,B6,24
JFK,TPA,DL,18
JLN,DEC,OO,5
JLN,DEN,OO,2
JMS,DEN,OO,3
JMS,DVL,OO,5
JNU,ANC,AS,16
JNU,KTN,AS,5
JNU,PSG,AS,5
JNU,SEA,AS,17
JNU,SIT,AS,11
JNU,YAK,AS,5
JST,IAD,OO,5
JST,ORD,OO,5
KOA,ANC,AS,3
KOA,DEN,UA,5
KOA,HNL,HA,104
KOA,HNL,WN,30
KOA,LAS,WN,5
KOA,LAX,AA,6
KOA,LAX,DL,6
KOA,LAX,HA,6
KOA,LAX,UA,10
KOA,LIH,HA,6
KOA,OAK,WN,5
KOA,OGG,HA,18
KOA,OGG,WN,5
KOA,PDX,AS,6
KOA,PHX,AA,12
KOA,SAN,AS,6
KOA,SEA,AS,18
KOA,SEA,DL,6
KOA,SFO,UA,15
KOA,SJC,AS,6
KOA,SJC,WN,1
KTN,JNU,AS,5
KTN,SEA,AS,16
KTN,SIT,AS,6
KTN,WRG,AS,5
LAN,DTW,9E,12
LAR,DEN,OO,8
LAS,ABQ,NK,6
LAS,ABQ,WN,25
LAS,AMA,WN,5
LAS,ANC,AS,1
LAS,ATL,DL,54
LAS,ATL,F9,5
LAS,ATL,NK,12
LAS,ATL,WN,10
LAS,ATW,G4,2
LAS,AUS,AA,12
LAS,AUS,DL,6
LAS,AUS,G4,2
LAS,AUS,NK,6
LAS,AUS,WN,30
LAS,AVL,G4,2
LAS,AZA,G4,1
LAS,BHM,WN,5
LAS,BIL,G4,2
LAS,BIS,G4,2
LAS,BLI,G4,11
LAS,BLI,WN,5
LAS,BNA,NK,6
LAS,BNA,WN,20
LAS,BOI,G4,2
LAS,BOI,NK,10
LAS,BOI,OO,4
LAS,BOI,WN,15
LAS,BOS,B6,11
LAS,BOS,DL,9
LAS,BOS,NK,6
LAS,BUF,WN,5
LAS,BUR,NK,17
LAS,BUR,WN,46
LAS,BWI,NK,6
LAS,BWI,WN,20
LAS,BZN,G4,2
LAS,BZN,WN,10
LAS,CHS,NK,5
LAS,CID,G4,2
LAS,CLE,F9,5
LAS,CLE,NK,6
LAS,CLT,AA,33
LAS,CLT,F9,3
LAS,CLT,NK,6
LAS,CMH,NK,6
LAS,CMH,WN,10
LAS,COS,WN,15
LAS,CVG,DL,6
LAS,CVG,F9,3
LAS,CVG,G4,2
LAS,DAL,WN,44
LAS,DCA,AA,6
LAS,DEN,F9,27
LAS,DEN,NK,12
LAS,DEN,UA,25
LAS,DEN,WN,58
LAS,DFW,AA,61
LAS,DFW,F9,12
LAS,DFW,NK,17
LAS,DSM,G4,3
LAS,DSM,WN,5
LAS,DTW,DL,28
LAS,DTW,NK,6
LAS,ELP,F9,3
LAS,ELP,G4,2
LAS,ELP,WN,15
LAS,EUG,G4,2
LAS,EUG,WN,5
LAS,EWR,NK,6
LAS,EWR,UA,25
LAS,FAR,G4,2
LAS,FAT,G4,12
LAS,FAT,WN,20
LAS,FCA,G4,2
LAS,FLL,B6,6
LAS,FLL,NK,6
LAS,FNT,G4,2
LAS,FSD,G4,3
LAS,FWA,G4,2
LAS,GEG,G4,2
LAS,GEG,WN,6
LAS,GFK,G4,2
LAS,GJT,G4,2
LAS,GRI,G4,2
LAS,GRR,G4,3
LAS,GTF,G4,2
LAS,HNL,HA,17
LAS,HNL,WN,5
LAS,HOU,WN,30
LAS,IAD,UA,10
LAS,IAH,F9,1
LAS,IAH,NK,12
LAS,IAH,UA,34
LAS,IAH,WN,15
LAS,ICT,G4,2
LAS,ICT,WN,5
LAS,IDA,G4,2
LAS,IND,G4,2
LAS,IND,NK,5
LAS,IND,WN,15
LAS,JFK,B6,12
LAS,JFK,DL,30
LAS,KOA,WN,5
LAS,LAX,AA,15
LAS,LAX,AS,5
LAS,LAX,B6,9
LAS,LAX,DL,29
LAS,LAX,NK,24
LAS,LAX,OO,5
LAS,LAX,UA,15
LAS,LAX,WN,40
LAS,LBB,WN,5
LAS,LEX,G4,2
LAS,LGA,DL,1
LAS,LGB,WN,34
LAS,LIH,WN,5
LAS,LIT,WN,5
LAS,LRD,G4,2
LAS,MAF,WN,5
LAS,MCI,NK,6
LAS,MCI,WN,25
LAS,MCO,F9,6
LAS,MCO,NK,6
LAS,MCO,WN,5
LAS,MDW,F9,5
LAS,MDW,WN,44
LAS,MEM,G4,2
LAS,MEM,NK,5
LAS,MFE,G4,6
LAS,MFR,G4,2
LAS,MIA,AA,18
LAS,MIA,NK,6
LAS,MKE,F9,1
LAS,MKE,NK,5
LAS,MKE,WN,15
LAS,MLI,G4,2
LAS,MOT,G4,2
LAS,MRY,G4,2
LAS,MSO,G4,2
LAS,MSP,DL,30
LAS,MSP,NK,5
LAS,MSP,WN,5
LAS,MSY,NK,6
LAS,MSY,WN,10
LAS,OAK,G4,1
LAS,OAK,NK,18
LAS,OAK,WN,58
LAS,OGG,HA,6
LAS,OGG,WN,5
LAS,OKC,F9,3
LAS,OKC,G4,2
LAS,OKC,WN,10
LAS,OMA,F9,2
LAS,OMA,G4,2
LAS,OMA,WN,15
LAS,ONT,F9,10
LAS,ONT,WN,29
LAS,ORD,AA,21
LAS,ORD,NK,12
LAS,ORD,UA,25
LAS,ORD,WN,10
LAS,PAE,AS,6
LAS,PDX,AS,12
LAS,PDX,F9,5
LAS,PDX,NK,23
LAS,PDX,OO,4
LAS,PDX,WN,20
LAS,PHL,AA,11
LAS,PHL,NK,6
LAS,PHX,AA,26
LAS,PHX,F9,14
LAS,PHX,NK,8
LAS,PHX,WN,53
LAS,PIA,G4,2
LAS,PIT,NK,6
LAS,PIT,WN,5
LAS,PSC,G4,3
LAS,PSP,WN,15
LAS,PVU,G4,3
LAS,RAP,G4,2
LAS,RDU,DL,6
LAS,RFD,G4,2
LAS,RIC,NK,6
LAS,RNO,G4,2
LAS,RNO,NK,12
LAS,RNO,WN,55
LAS,SAN,F9,9
LAS,SAN,NK,23
LAS,SAN,OO,10
LAS,SAN,WN,64
LAS,SAT,F9,6
LAS,SAT,NK,12
LAS,SAT,WN,20
LAS,SBA,WN,15
LAS,SBN,G4,2
LAS,SBP,OO,5
LAS,SCK,G4,9
LAS,SDF,NK,6
LAS,SDF,WN,5
LAS,SEA,AS,41
LAS,SEA,DL,29
LAS,SEA,F9,7
LAS,SEA,NK,12
LAS,SEA,WN,15
LAS,SFO,AS,12
LAS,SFO,F9,12
LAS,SFO,UA,29
LAS,SFO,WN,20
