origin,dest,op_unique_carrier,month,time_bucket,total_flights,delayed_flights,avg_delay_min,weather_delayed,cancelled,origin_city,dest_city,delay_rate,weather_delay_rate
ATL,ABY,OO,1,evening,5,0,0.0,0,0,"Atlanta, GA","Albany, GA",0.0,0.0
ATL,AEX,9E,1,afternoon,6,1,20.0,0,0,"Atlanta, GA","Alexandria, LA",0.1667,0.0
ATL,AEX,9E,1,evening,6,1,49.0,0,0,"Atlanta, GA","Alexandria, LA",0.1667,0.0
ATL,AGS,9E,1,evening,6,0,0.0,0,0,"Atlanta, GA","Augusta, GA",0.0,0.0
ATL,AGS,9E,1,morning,5,0,0.0,0,0,"Atlanta, GA","Augusta, GA",0.0,0.0
ATL,AGS,OO,1,afternoon,5,1,39.0,1,0,"Atlanta, GA","Augusta, GA",0.2,0.2
ATL,AGS,OO,1,morning,5,2,33.5,0,0,"Atlanta, GA","Augusta, GA",0.4,0.0
ATL,AGS,OO,1,night,5,0,0.0,0,0,"Atlanta, GA","Augusta, GA",0.0,0.0
ATL,ALB,DL,1,afternoon,1,0,0.0,0,0,"Atlanta, GA","Albany, NY",0.0,0.0
ATL,ALB,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","Albany, NY",0.0,0.0
ATL,ALB,DL,1,night,6,1,481.0,1,0,"Atlanta, GA","Albany, NY",0.1667,0.1667
ATL,ASE,OO,1,morning,10,0,0.0,0,0,"Atlanta, GA","Aspen, CO",0.0,0.0
ATL,ATW,9E,1,evening,4,0,0.0,0,0,"Atlanta, GA","Appleton, WI",0.0,0.0
ATL,ATW,DL,1,evening,2,0,0.0,0,0,"Atlanta, GA","Appleton, WI",0.0,0.0
ATL,AUS,DL,1,afternoon,12,0,0.0,0,0,"Atlanta, GA","Austin, TX",0.0,0.0
ATL,AUS,DL,1,evening,6,0,0.0,0,0,"Atlanta, GA","Austin, TX",0.0,0.0
ATL,AUS,DL,1,morning,12,1,34.0,0,0,"Atlanta, GA","Austin, TX",0.0833,0.0
ATL,AUS,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Austin, TX",0.0,0.0
ATL,AUS,WN,1,afternoon,10,5,49.4,0,0,"Atlanta, GA","Austin, TX",0.5,0.0
ATL,AUS,WN,1,evening,5,2,25.5,0,0,"Atlanta, GA","Austin, TX",0.4,0.0
ATL,AUS,WN,1,morning,10,0,0.0,0,0,"Atlanta, GA","Austin, TX",0.0,0.0
ATL,AVL,9E,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Asheville, NC",0.0,0.0
ATL,AVL,9E,1,morning,11,0,0.0,0,0,"Atlanta, GA","Asheville, NC",0.0,0.0
ATL,AVL,DL,1,evening,7,0,0.0,0,0,"Atlanta, GA","Asheville, NC",0.0,0.0
ATL,AVL,DL,1,night,5,0,0.0,0,0,"Atlanta, GA","Asheville, NC",0.0,0.0
ATL,BDL,DL,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Hartford, CT",0.0,0.0
ATL,BDL,DL,1,morning,12,1,20.0,0,0,"Atlanta, GA","Hartford, CT",0.0833,0.0
ATL,BDL,DL,1,night,6,1,19.0,0,0,"Atlanta, GA","Hartford, CT",0.1667,0.0
ATL,BHM,DL,1,afternoon,12,1,103.0,0,0,"Atlanta, GA","Birmingham, AL",0.0833,0.0
ATL,BHM,DL,1,evening,5,0,0.0,0,0,"Atlanta, GA","Birmingham, AL",0.0,0.0
ATL,BHM,DL,1,morning,11,0,0.0,0,0,"Atlanta, GA","Birmingham, AL",0.0,0.0
ATL,BHM,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Birmingham, AL",0.0,0.0
ATL,BMI,9E,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Bloomington/Normal, IL",0.0,0.0
ATL,BMI,9E,1,night,6,0,0.0,0,0,"Atlanta, GA","Bloomington/Normal, IL",0.0,0.0
ATL,BNA,DL,1,afternoon,12,1,23.0,0,0,"Atlanta, GA","Nashville, TN",0.0833,0.0
ATL,BNA,DL,1,evening,6,1,89.0,0,0,"Atlanta, GA","Nashville, TN",0.1667,0.0
ATL,BNA,DL,1,morning,11,1,126.0,0,0,"Atlanta, GA","Nashville, TN",0.0909,0.0
ATL,BNA,DL,1,night,10,1,35.0,0,0,"Atlanta, GA","Nashville, TN",0.1,0.0
ATL,BNA,WN,1,afternoon,5,1,29.0,0,0,"Atlanta, GA","Nashville, TN",0.2,0.0
ATL,BNA,WN,1,evening,4,3,23.0,0,0,"Atlanta, GA","Nashville, TN",0.75,0.0
ATL,BNA,WN,1,morning,5,1,23.0,0,0,"Atlanta, GA","Nashville, TN",0.2,0.0
ATL,BNA,WN,1,night,1,0,0.0,0,0,"Atlanta, GA","Nashville, TN",0.0,0.0
ATL,BOI,DL,1,morning,6,1,23.0,0,0,"Atlanta, GA","Boise, ID",0.1667,0.0
ATL,BOS,B6,1,evening,3,1,46.0,0,0,"Atlanta, GA","Boston, MA",0.3333,0.0
ATL,BOS,B6,1,morning,6,1,17.0,0,0,"Atlanta, GA","Boston, MA",0.1667,0.0
ATL,BOS,DL,1,afternoon,13,0,0.0,0,0,"Atlanta, GA","Boston, MA",0.0,0.0
ATL,BOS,DL,1,evening,12,1,24.0,0,0,"Atlanta, GA","Boston, MA",0.0833,0.0
ATL,BOS,DL,1,morning,22,2,51.5,0,0,"Atlanta, GA","Boston, MA",0.0909,0.0
ATL,BOS,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Boston, MA",0.0,0.0
ATL,BOS,NK,1,afternoon,6,1,33.0,0,0,"Atlanta, GA","Boston, MA",0.1667,0.0
ATL,BQK,OO,1,evening,5,0,0.0,0,0,"Atlanta, GA","Brunswick, GA",0.0,0.0
ATL,BQK,OO,1,morning,5,1,124.0,1,0,"Atlanta, GA","Brunswick, GA",0.2,0.2
ATL,BTR,9E,1,morning,1,0,0.0,0,0,"Atlanta, GA","Baton Rouge, LA",0.0,0.0
ATL,BTR,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Baton Rouge, LA",0.0,0.0
ATL,BTR,OO,1,afternoon,5,0,0.0,0,0,"Atlanta, GA","Baton Rouge, LA",0.0,0.0
ATL,BTR,OO,1,morning,4,1,114.0,0,0,"Atlanta, GA","Baton Rouge, LA",0.25,0.0
ATL,BTV,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Burlington, VT",0.0,0.0
ATL,BUF,DL,1,afternoon,4,1,29.0,0,0,"Atlanta, GA","Buffalo, NY",0.25,0.0
ATL,BUF,DL,1,evening,1,0,0.0,0,0,"Atlanta, GA","Buffalo, NY",0.0,0.0
ATL,BUF,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","Buffalo, NY",0.0,0.0
ATL,BUF,DL,1,night,5,0,0.0,0,0,"Atlanta, GA","Buffalo, NY",0.0,0.0
ATL,BWI,DL,1,afternoon,12,0,0.0,0,0,"Atlanta, GA","Baltimore, MD",0.0,0.0
ATL,BWI,DL,1,evening,6,1,16.0,0,0,"Atlanta, GA","Baltimore, MD",0.1667,0.0
ATL,BWI,DL,1,morning,11,3,28.7,0,0,"Atlanta, GA","Baltimore, MD",0.2727,0.0
ATL,BWI,DL,1,night,6,1,22.0,0,0,"Atlanta, GA","Baltimore, MD",0.1667,0.0
ATL,BWI,F9,1,afternoon,1,0,0.0,0,0,"Atlanta, GA","Baltimore, MD",0.0,0.0
ATL,BWI,F9,1,evening,1,0,0.0,0,0,"Atlanta, GA","Baltimore, MD",0.0,0.0
ATL,BWI,F9,1,morning,4,1,16.0,0,0,"Atlanta, GA","Baltimore, MD",0.25,0.0
ATL,BWI,NK,1,afternoon,4,2,46.0,0,0,"Atlanta, GA","Baltimore, MD",0.5,0.0
ATL,BWI,NK,1,night,2,2,43.5,0,0,"Atlanta, GA","Baltimore, MD",1.0,0.0
ATL,BWI,WN,1,afternoon,9,1,21.0,0,0,"Atlanta, GA","Baltimore, MD",0.1111,0.0
ATL,BWI,WN,1,evening,6,5,56.8,0,0,"Atlanta, GA","Baltimore, MD",0.8333,0.0
ATL,BWI,WN,1,morning,15,2,84.5,0,0,"Atlanta, GA","Baltimore, MD",0.1333,0.0
ATL,BWI,WN,1,night,5,0,0.0,0,0,"Atlanta, GA","Baltimore, MD",0.0,0.0
ATL,BZN,DL,1,morning,10,3,37.3,0,0,"Atlanta, GA","Bozeman, MT",0.3,0.0
ATL,CAE,9E,1,afternoon,4,0,0.0,0,0,"Atlanta, GA","Columbia, SC",0.0,0.0
ATL,CAE,9E,1,evening,1,0,0.0,0,0,"Atlanta, GA","Columbia, SC",0.0,0.0
ATL,CAE,9E,1,morning,1,0,0.0,0,0,"Atlanta, GA","Columbia, SC",0.0,0.0
ATL,CAE,DL,1,afternoon,7,1,30.0,0,0,"Atlanta, GA","Columbia, SC",0.1429,0.0
ATL,CAE,DL,1,evening,5,1,45.0,0,0,"Atlanta, GA","Columbia, SC",0.2,0.0
ATL,CAE,DL,1,morning,5,1,45.0,0,0,"Atlanta, GA","Columbia, SC",0.2,0.0
ATL,CAE,DL,1,night,6,1,33.0,0,0,"Atlanta, GA","Columbia, SC",0.1667,0.0
ATL,CHA,9E,1,afternoon,6,1,50.0,0,0,"Atlanta, GA","Chattanooga, TN",0.1667,0.0
ATL,CHA,9E,1,evening,5,1,23.0,0,0,"Atlanta, GA","Chattanooga, TN",0.2,0.0
ATL,CHA,9E,1,morning,10,0,0.0,0,0,"Atlanta, GA","Chattanooga, TN",0.0,0.0
ATL,CHA,DL,1,morning,1,0,0.0,0,0,"Atlanta, GA","Chattanooga, TN",0.0,0.0
ATL,CHA,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Chattanooga, TN",0.0,0.0
ATL,CHO,9E,1,afternoon,3,0,0.0,0,0,"Atlanta, GA","Charlottesville, VA",0.0,0.0
ATL,CHO,9E,1,morning,5,2,25.0,0,0,"Atlanta, GA","Charlottesville, VA",0.4,0.0
ATL,CHO,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Charlottesville, VA",0.0,0.0
ATL,CHS,DL,1,afternoon,11,1,23.0,0,0,"Atlanta, GA","Charleston, SC",0.0909,0.0
ATL,CHS,DL,1,evening,10,0,0.0,0,0,"Atlanta, GA","Charleston, SC",0.0,0.0
ATL,CHS,DL,1,morning,11,1,26.0,0,0,"Atlanta, GA","Charleston, SC",0.0909,0.0
ATL,CHS,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Charleston, SC",0.0,0.0
ATL,CID,DL,1,night,6,1,17.0,0,0,"Atlanta, GA","Cedar Rapids/Iowa City, IA",0.1667,0.0
ATL,CLE,DL,1,afternoon,6,1,16.0,0,0,"Atlanta, GA","Cleveland, OH",0.1667,0.0
ATL,CLE,DL,1,evening,6,0,0.0,0,0,"Atlanta, GA","Cleveland, OH",0.0,0.0
ATL,CLE,DL,1,morning,11,1,28.0,0,0,"Atlanta, GA","Cleveland, OH",0.0909,0.0
ATL,CLE,DL,1,night,6,1,44.0,0,0,"Atlanta, GA","Cleveland, OH",0.1667,0.0
ATL,CLE,F9,1,afternoon,1,1,107.0,0,0,"Atlanta, GA","Cleveland, OH",1.0,0.0
ATL,CLE,F9,1,morning,2,1,16.0,0,0,"Atlanta, GA","Cleveland, OH",0.5,0.0
ATL,CLE,WN,1,afternoon,5,1,44.0,0,0,"Atlanta, GA","Cleveland, OH",0.2,0.0
ATL,CLT,9E,1,afternoon,6,1,23.0,0,0,"Atlanta, GA","Charlotte, NC",0.1667,0.0
ATL,CLT,9E,1,evening,4,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,9E,1,morning,1,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,AA,1,morning,7,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,AA,1,red_eye,5,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,DL,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,DL,1,evening,6,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,DL,1,morning,5,1,45.0,0,0,"Atlanta, GA","Charlotte, NC",0.2,0.0
ATL,CLT,DL,1,night,6,1,21.0,0,0,"Atlanta, GA","Charlotte, NC",0.1667,0.0
ATL,CLT,OH,1,afternoon,5,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,OH,1,evening,3,0,0.0,0,0,"Atlanta, GA","Charlotte, NC",0.0,0.0
ATL,CLT,OH,1,morning,9,1,214.0,0,0,"Atlanta, GA","Charlotte, NC",0.1111,0.0
ATL,CMH,DL,1,afternoon,7,0,0.0,0,0,"Atlanta, GA","Columbus, OH",0.0,0.0
ATL,CMH,DL,1,evening,6,0,0.0,0,0,"Atlanta, GA","Columbus, OH",0.0,0.0
ATL,CMH,DL,1,morning,11,1,45.0,1,0,"Atlanta, GA","Columbus, OH",0.0909,0.0909
ATL,CMH,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Columbus, OH",0.0,0.0
ATL,CMH,WN,1,afternoon,5,1,30.0,0,0,"Atlanta, GA","Columbus, OH",0.2,0.0
ATL,CMH,WN,1,evening,1,1,32.0,0,0,"Atlanta, GA","Columbus, OH",1.0,0.0
ATL,CMH,WN,1,morning,5,0,0.0,0,0,"Atlanta, GA","Columbus, OH",0.0,0.0
ATL,CMH,WN,1,night,4,1,31.0,0,0,"Atlanta, GA","Columbus, OH",0.25,0.0
ATL,COS,DL,1,evening,6,0,0.0,0,0,"Atlanta, GA","Colorado Springs, CO",0.0,0.0
ATL,CRW,9E,1,morning,6,1,48.0,0,0,"Atlanta, GA","Charleston/Dunbar, WV",0.1667,0.0
ATL,CRW,9E,1,night,6,0,0.0,0,0,"Atlanta, GA","Charleston/Dunbar, WV",0.0,0.0
ATL,CSG,OO,1,morning,5,0,0.0,0,0,"Atlanta, GA","Columbus, GA",0.0,0.0
ATL,CSG,OO,1,night,5,0,0.0,0,0,"Atlanta, GA","Columbus, GA",0.0,0.0
ATL,CVG,DL,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Cincinnati, OH",0.0,0.0
ATL,CVG,DL,1,evening,7,0,0.0,0,0,"Atlanta, GA","Cincinnati, OH",0.0,0.0
ATL,CVG,DL,1,morning,11,1,43.0,0,0,"Atlanta, GA","Cincinnati, OH",0.0909,0.0
ATL,CVG,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Cincinnati, OH",0.0,0.0
ATL,CVG,F9,1,evening,6,0,0.0,0,0,"Atlanta, GA","Cincinnati, OH",0.0,0.0
ATL,DAB,DL,1,afternoon,7,1,21.0,0,0,"Atlanta, GA","Daytona Beach, FL",0.1429,0.0
ATL,DAB,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","Daytona Beach, FL",0.0,0.0
ATL,DAB,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Daytona Beach, FL",0.0,0.0
ATL,DAL,DL,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Dallas, TX",0.0,0.0
ATL,DAL,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","Dallas, TX",0.0,0.0
ATL,DAL,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Dallas, TX",0.0,0.0
ATL,DAL,WN,1,afternoon,5,1,40.0,0,0,"Atlanta, GA","Dallas, TX",0.2,0.0
ATL,DAL,WN,1,evening,10,4,32.2,0,0,"Atlanta, GA","Dallas, TX",0.4,0.0
ATL,DAL,WN,1,morning,10,1,59.0,0,0,"Atlanta, GA","Dallas, TX",0.1,0.0
ATL,DAY,9E,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Dayton, OH",0.0,0.0
ATL,DAY,9E,1,evening,1,0,0.0,0,0,"Atlanta, GA","Dayton, OH",0.0,0.0
ATL,DAY,9E,1,morning,6,0,0.0,0,0,"Atlanta, GA","Dayton, OH",0.0,0.0
ATL,DAY,DL,1,night,6,1,82.0,0,0,"Atlanta, GA","Dayton, OH",0.1667,0.0
ATL,DCA,DL,1,afternoon,17,2,36.5,0,0,"Atlanta, GA","Washington, DC",0.1176,0.0
ATL,DCA,DL,1,evening,18,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DCA,DL,1,morning,11,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DCA,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DCA,OH,1,evening,5,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DCA,OH,1,morning,5,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DCA,WN,1,afternoon,5,1,30.0,0,0,"Atlanta, GA","Washington, DC",0.2,0.0
ATL,DCA,WN,1,evening,4,2,27.5,0,0,"Atlanta, GA","Washington, DC",0.5,0.0
ATL,DCA,WN,1,morning,10,1,123.0,0,0,"Atlanta, GA","Washington, DC",0.1,0.0
ATL,DCA,WN,1,night,1,1,30.0,0,0,"Atlanta, GA","Washington, DC",1.0,0.0
ATL,DCA,YX,1,evening,2,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DCA,YX,1,morning,5,0,0.0,0,0,"Atlanta, GA","Washington, DC",0.0,0.0
ATL,DEN,DL,1,afternoon,12,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,DL,1,evening,12,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,DL,1,morning,18,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,DL,1,night,1,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,F9,1,afternoon,5,2,80.0,0,0,"Atlanta, GA","Denver, CO",0.4,0.0
ATL,DEN,F9,1,night,6,3,35.0,0,0,"Atlanta, GA","Denver, CO",0.5,0.0
ATL,DEN,F9,1,red_eye,1,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,UA,1,afternoon,5,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,UA,1,morning,5,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,WN,1,afternoon,5,1,35.0,0,0,"Atlanta, GA","Denver, CO",0.2,0.0
ATL,DEN,WN,1,evening,5,2,36.5,0,0,"Atlanta, GA","Denver, CO",0.4,0.0
ATL,DEN,WN,1,morning,10,0,0.0,0,0,"Atlanta, GA","Denver, CO",0.0,0.0
ATL,DEN,WN,1,night,5,3,57.0,0,0,"Atlanta, GA","Denver, CO",0.6,0.0
ATL,DFW,AA,1,afternoon,12,4,47.5,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.3333,0.0
ATL,DFW,AA,1,evening,10,6,59.7,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.6,0.0
ATL,DFW,AA,1,morning,12,1,35.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.0833,0.0
ATL,DFW,AA,1,red_eye,6,0,0.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.0,0.0
ATL,DFW,DL,1,afternoon,12,2,87.5,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.1667,0.0
ATL,DFW,DL,1,evening,5,0,0.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.0,0.0
ATL,DFW,DL,1,morning,12,1,100.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.0833,0.0
ATL,DFW,DL,1,night,12,2,33.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.1667,0.0
ATL,DFW,F9,1,morning,4,1,16.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.25,0.0
ATL,DFW,F9,1,red_eye,1,0,0.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.0,0.0
ATL,DFW,NK,1,afternoon,1,0,0.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.0,0.0
ATL,DFW,NK,1,evening,5,1,45.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",0.2,0.0
ATL,DFW,NK,1,night,1,1,33.0,0,0,"Atlanta, GA","Dallas/Fort Worth, TX",1.0,0.0
ATL,DHN,9E,1,afternoon,6,1,31.0,0,0,"Atlanta, GA","Dothan, AL",0.1667,0.0
ATL,DHN,9E,1,night,6,0,0.0,0,0,"Atlanta, GA","Dothan, AL",0.0,0.0
ATL,DSM,DL,1,afternoon,5,0,0.0,0,0,"Atlanta, GA","Des Moines, IA",0.0,0.0
ATL,DSM,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","Des Moines, IA",0.0,0.0
ATL,DSM,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Des Moines, IA",0.0,0.0
ATL,DTW,DL,1,afternoon,16,0,0.0,0,0,"Atlanta, GA","Detroit, MI",0.0,0.0
ATL,DTW,DL,1,evening,7,1,33.0,0,0,"Atlanta, GA","Detroit, MI",0.1429,0.0
ATL,DTW,DL,1,morning,17,2,22.5,0,0,"Atlanta, GA","Detroit, MI",0.1176,0.0
ATL,DTW,DL,1,night,11,1,19.0,0,0,"Atlanta, GA","Detroit, MI",0.0909,0.0
ATL,DTW,F9,1,morning,6,1,38.0,0,0,"Atlanta, GA","Detroit, MI",0.1667,0.0
ATL,DTW,NK,1,afternoon,8,0,0.0,0,0,"Atlanta, GA","Detroit, MI",0.0,0.0
ATL,DTW,NK,1,morning,10,3,39.0,1,0,"Atlanta, GA","Detroit, MI",0.3,0.1
ATL,DTW,NK,1,night,6,3,37.3,0,0,"Atlanta, GA","Detroit, MI",0.5,0.0
ATL,ECP,DL,1,afternoon,14,1,16.0,0,0,"Atlanta, GA","Panama City, FL",0.0714,0.0
ATL,ECP,DL,1,evening,6,2,20.0,0,0,"Atlanta, GA","Panama City, FL",0.3333,0.0
ATL,ECP,DL,1,morning,7,0,0.0,1,0,"Atlanta, GA","Panama City, FL",0.0,0.1429
ATL,ECP,DL,1,night,1,0,0.0,0,0,"Atlanta, GA","Panama City, FL",0.0,0.0
ATL,EGE,DL,1,morning,12,1,16.0,0,0,"Atlanta, GA","Eagle, CO",0.0833,0.0
ATL,ELP,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","El Paso, TX",0.0,0.0
ATL,ELP,DL,1,night,4,0,0.0,0,0,"Atlanta, GA","El Paso, TX",0.0,0.0
ATL,EVV,OO,1,afternoon,4,1,81.0,0,0,"Atlanta, GA","Evansville, IN",0.25,0.0
ATL,EVV,OO,1,morning,1,0,0.0,0,0,"Atlanta, GA","Evansville, IN",0.0,0.0
ATL,EVV,OO,1,night,5,0,0.0,0,0,"Atlanta, GA","Evansville, IN",0.0,0.0
ATL,EWR,DL,1,afternoon,11,0,0.0,0,0,"Atlanta, GA","Newark, NJ",0.0,0.0
ATL,EWR,DL,1,evening,7,1,141.0,0,0,"Atlanta, GA","Newark, NJ",0.1429,0.0
ATL,EWR,DL,1,morning,13,0,0.0,0,0,"Atlanta, GA","Newark, NJ",0.0,0.0
ATL,EWR,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Newark, NJ",0.0,0.0
ATL,EWR,NK,1,morning,12,6,66.0,0,0,"Atlanta, GA","Newark, NJ",0.5,0.0
ATL,EWR,UA,1,afternoon,5,0,0.0,0,0,"Atlanta, GA","Newark, NJ",0.0,0.0
ATL,EWR,UA,1,evening,5,0,0.0,0,0,"Atlanta, GA","Newark, NJ",0.0,0.0
ATL,EWR,UA,1,morning,10,2,151.5,0,0,"Atlanta, GA","Newark, NJ",0.2,0.0
ATL,EYW,9E,1,evening,6,2,114.0,0,0,"Atlanta, GA","Key West, FL",0.3333,0.0
ATL,EYW,DL,1,afternoon,6,0,0.0,0,0,"Atlanta, GA","Key West, FL",0.0,0.0
ATL,EYW,DL,1,morning,12,1,25.0,0,0,"Atlanta, GA","Key West, FL",0.0833,0.0
ATL,FAY,9E,1,afternoon,6,1,65.0,0,0,"Atlanta, GA","Fayetteville, NC",0.1667,0.0
ATL,FAY,DL,1,night,6,0,0.0,0,0,"Atlanta, GA","Fayetteville, NC",0.0,0.0
ATL,FLL,B6,1,afternoon,3,2,30.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.6667,0.0
ATL,FLL,B6,1,evening,3,1,71.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.3333,0.0
ATL,FLL,B6,1,morning,6,1,28.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.1667,0.0
ATL,FLL,DL,1,afternoon,23,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FLL,DL,1,evening,12,1,28.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0833,0.0
ATL,FLL,DL,1,morning,29,3,42.3,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.1034,0.0
ATL,FLL,DL,1,night,11,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FLL,F9,1,afternoon,6,2,75.5,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.3333,0.0
ATL,FLL,F9,1,evening,1,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FLL,F9,1,morning,1,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FLL,F9,1,night,1,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FLL,NK,1,afternoon,5,3,41.7,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.6,0.0
ATL,FLL,NK,1,evening,5,1,25.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.2,0.0
ATL,FLL,NK,1,morning,6,1,48.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.1667,0.0
ATL,FLL,NK,1,night,7,6,79.5,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.8571,0.0
ATL,FLL,NK,1,red_eye,6,1,27.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.1667,0.0
ATL,FLL,WN,1,afternoon,5,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FLL,WN,1,morning,6,1,27.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.1667,0.0
ATL,FLL,WN,1,night,5,0,0.0,0,0,"Atlanta, GA","Fort Lauderdale, FL",0.0,0.0
ATL,FSD,DL,1,night,6,1,25.0,0,0,"Atlanta, GA","Sioux Falls, SD",0.1667,0.0
ATL,FWA,OO,1,afternoon,4,0,0.0,0,0,"Atlanta, GA","Fort Wayne, IN",0.0,0.0
ATL,FWA,OO,1,morning,1,0,0.0,0,0,"Atlanta, GA","Fort Wayne, IN",0.0,0.0
ATL,FWA,OO,1,night,5,0,0.0,0,0,"Atlanta, GA","Fort Wayne, IN",0.0,0.0
ATL,GEG,DL,1,morning,6,1,22.0,0,0,"Atlanta, GA","Spokane, WA",0.1667,0.0
ATL,GNV,DL,1,afternoon,10,0,0.0,0,0,"Atlanta, GA","Gainesville, FL",0.0,0.0
ATL,GNV,DL,1,morning,6,0,0.0,0,0,"Atlanta, GA","Gainesville, FL",0.0,0.0
ATL,GNV,DL,1,night,6,1,62.0,0,0,"Atlanta, GA","Gainesville, FL",0.1667,0.0
ATL,GPT,9E,1,afternoon,5,2,44.0,1,0,"Atlanta, GA","Gulfport/Biloxi, MS",0.4,0.2
ATL,GPT,9E,1,morning,5,0,0.0,0,0,"Atlanta, GA","Gulfport/Biloxi, MS",0.0,0.0
ATL,GPT,DL,1,afternoon,1,0,0.0,0,0,"Atlanta, GA","Gulfport/Biloxi, MS",0.0,0.0
